"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"8124","Amid signs that the brutal flu season is finally easing, hospitalizations for the flu continue to rise. What you sh‚Ä¶ https://t.co/6eqrL9ee52",FALSE,21,NA,2018-03-05 14:59:47,TRUE,NA,"970675244779364353",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","WebMD",35,FALSE,FALSE,NA,NA
"8125","RT @TeamBlake_Gwen: When You're Blake Shelton, You Can Still Please an Arena Crowd While Battling the Flu  https://t.co/TtZqRDefTB via @dob‚Ä¶",FALSE,0,NA,2018-03-05 14:59:37,FALSE,NA,"970675204786663425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diamondlita2014",10,TRUE,FALSE,NA,NA
"8126","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",FALSE,0,NA,2018-03-05 14:59:37,FALSE,NA,"970675202895024129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elainebranco2",216,TRUE,FALSE,NA,NA
"8127","Novavax‚Äôs flu vaccine for older adults shows early promise against Sanofi‚Äôs Fluzone
https://t.co/2MwnURiv2K",FALSE,0,NA,2018-03-05 14:59:33,FALSE,NA,"970675186692509697",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","tw_labofine",0,FALSE,FALSE,NA,NA
"8128","Number of paid sick days directly impacts how Americans use preventive care like flu shots - Science Magazine https://t.co/VmCyVzZxJs",FALSE,0,NA,2018-03-05 14:59:32,FALSE,NA,"970675184498716672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SaludHEALTHinfo",0,FALSE,FALSE,NA,NA
"8129","@gaiusbaltars Fellas is it gay to get the flu",FALSE,3,"gaiusbaltars",2018-03-05 14:59:28,FALSE,"970538293552209920","970675165121138688","16316954","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erniebluegrass",0,FALSE,FALSE,NA,NA
"8130","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 14:59:26,FALSE,NA,"970675157974044672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkhellsternyah1",3313,TRUE,FALSE,NA,NA
"8131","The flu continues to claim far too many lives in Denton County. Take all precautions to ensure you and your loved o‚Ä¶ https://t.co/fTDNsMBsdH",FALSE,1,NA,2018-03-05 14:59:25,TRUE,NA,"970675151577800704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenJaneNelson",1,FALSE,FALSE,NA,NA
"8132","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 14:59:24,FALSE,NA,"970675147907747845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kennedygarrett_",912,TRUE,FALSE,NA,NA
"8133","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 14:59:21,FALSE,NA,"970675137929535488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZenEternal",3313,TRUE,FALSE,NA,NA
"8134","RT @midlandsound: Did my first @NTSlive show last week. I was coming down with flu as this picture was taken but i'm actually really happy‚Ä¶",FALSE,0,NA,2018-03-05 14:59:15,FALSE,NA,"970675112998469633",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NTSlive",7,TRUE,FALSE,NA,NA
"8135","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 14:59:15,FALSE,NA,"970675111165644801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_NextPLEASE_",912,TRUE,FALSE,NA,NA
"8136","RT @KhotsoDirane: I‚Äôm just saying we survived abo‚ÄôSWINE FLU Ì†æÌ¥ß EBOLA Ì†æÌ¥Æ and others I cannot remember #Listeriosis https://t.co/2Dwfr4BTWz",FALSE,0,NA,2018-03-05 14:59:11,FALSE,NA,"970675096045178881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmule_khoza",162,TRUE,FALSE,NA,NA
"8137","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 14:59:02,FALSE,NA,"970675056882876416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DenisStYves1",3313,TRUE,FALSE,NA,NA
"8138","Me to immune system: come on man it‚Äôs just the sniffles you made it through flu season w/o a vaccine man, pull ya s‚Ä¶ https://t.co/qbkZMpVr41",FALSE,5,NA,2018-03-05 14:58:58,TRUE,NA,"970675040718131200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mynameisweston",0,FALSE,FALSE,NA,NA
"8139","@ZenixBANS flu",FALSE,0,"ZenixBANS",2018-03-05 14:58:57,FALSE,"970674481038577665","970675035164856320","891147209659609088","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Yokasay",0,FALSE,FALSE,NA,NA
"8140","@pfunk270 @craigcalcaterra A lot of public unions can't strike.  Which is how we end up with ""blue flu"" and teacher sickouts.",FALSE,1,"pfunk270",2018-03-05 14:58:51,FALSE,"970673547298426880","970675010154258433","274350527","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SobaFett",0,FALSE,FALSE,NA,NA
"8141","RT @Jade_TBF: Listen: The Friday Mailbag - Prank calling Moms, Cereal a Soup?, No Weed in Japan, TV with Val, Flu Doctor Conspiracy, Voicem‚Ä¶",FALSE,0,NA,2018-03-05 14:58:43,FALSE,NA,"970674979174957057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheArkhamNight",13,TRUE,FALSE,NA,NA
"8142","RT @daytimehealth: This is how we are going to have a universal #fluvaccine according to the NIAID @Vaccinologist https://t.co/o295UnTNBa",FALSE,0,NA,2018-03-05 14:58:41,FALSE,NA,"970674968567558144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MinecraftPockts",30,TRUE,FALSE,NA,NA
"8143","@DoveCameron @eltonofficial I can relate. Well not to be invited for Elton John's part but I've had the flu for ove‚Ä¶ https://t.co/QeRgvaMNtw",FALSE,0,"DoveCameron",2018-03-05 14:58:38,TRUE,"970561520944824322","970674957847027712","317114365","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","killasgrande",0,FALSE,FALSE,NA,NA
"8144","CDC Says The 2017-18 Flu Season Has Peaked, But Deaths Continue - Tech Times https://t.co/nSTCSJJwnD",FALSE,0,NA,2018-03-05 14:58:36,FALSE,NA,"970674946652467200",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AmandaThienTu",0,FALSE,FALSE,NA,NA
"8145","Are you serious, I knocked on wood so I wouldn‚Äôt get the flu yet here I amÌ†ΩÌπÑ",FALSE,0,NA,2018-03-05 14:58:34,FALSE,NA,"970674939492671488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatelynnIsborn",0,FALSE,FALSE,NA,NA
"8146","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 14:58:30,FALSE,NA,"970674923180978176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","refinerstouch",3313,TRUE,FALSE,NA,NA
"8147","Wow. This flu. Ì†æÌ¥íÌ†ΩÌ∏∑Ì†æÌ¥ß 
Forgive me for late responses and cancelling appointments this week.",FALSE,8,NA,2018-03-05 14:58:28,FALSE,NA,"970674914951868417",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","YESWomensNtwk",1,FALSE,FALSE,NA,NA
"8148","i crave spicy food when i have flu.",FALSE,0,NA,2018-03-05 14:58:24,FALSE,NA,"970674899177103361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ncuurzee",0,FALSE,FALSE,NA,NA
"8149","RT @jctwritesstuff: Welcome to your 40s, the Cocktail Flu now lasts three days.",FALSE,0,NA,2018-03-05 14:58:21,FALSE,NA,"970674884098609152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hergoodness",234,TRUE,FALSE,NA,NA
"8150","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR‚Ä¶",FALSE,0,NA,2018-03-05 14:58:19,FALSE,NA,"970674874954924032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanetVanGilder",23,TRUE,FALSE,NA,NA
"8151","And one workday is done! Feels very good! Long day tomorrow and flu all over kindergarten and‚Ä¶ https://t.co/oOmHlLjTfS",FALSE,0,NA,2018-03-05 14:58:12,FALSE,NA,"970674846421184512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ABlumberga",0,FALSE,FALSE,"10.3933","63.4297"
"8152","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 14:58:08,FALSE,NA,"970674828675092481",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kbaron131",3313,TRUE,FALSE,NA,NA
"8153","Flu Shot? Many Hospital Workers Don't Even Get It. https://t.co/3IZaHKCFgd",FALSE,0,NA,2018-03-05 14:58:07,FALSE,NA,"970674824690401280",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Theuncdodger",0,FALSE,FALSE,NA,NA
"8154","RT @MacIverWisc: Here‚Äôs why telemedicine is an important option this flu season https://t.co/iEeg1e2zrJ via @JarrettStepman @DailySignal",FALSE,0,NA,2018-03-05 14:58:03,FALSE,NA,"970674811151241217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JarrettStepman",6,TRUE,FALSE,NA,NA
"8155","Flu Shot? Many Hospital Workers Don't Even Get It. https://t.co/1YHsbZfbDh",FALSE,0,NA,2018-03-05 14:57:58,FALSE,NA,"970674787193409536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Theuncdodger",0,FALSE,FALSE,NA,NA
"8156","Nasty Flu Season Shows More Signs of Slowing: For the third week in a row, there was a‚Ä¶ https://t.co/yKYsHmWj27",FALSE,0,NA,2018-03-05 14:57:55,FALSE,NA,"970674777437425664",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MedicalEmperor",0,FALSE,FALSE,NA,NA
"8157","@graystiddy It's not quite that simple....the flu evolves quickly and it's hard to anticipate which strain will be the most prevalent",FALSE,0,"graystiddy",2018-03-05 14:57:55,FALSE,"970674456153616384","970674773977174016","871120201810534401","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jdawson38995",0,FALSE,FALSE,NA,NA
"8158","RT @IIIDeaton: Killer flu of 2018 is a clear sign of just how fragile life is regardless of age, health and well being.

Secure eternity to‚Ä¶",FALSE,0,NA,2018-03-05 14:57:48,FALSE,NA,"970674746798026753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NjoraGeorge",12,TRUE,FALSE,NA,NA
"8159","Okay. I admit defeat. This flu is kick my ass. And I will not participate in any activities today. None. No work. No class. Just bed.",FALSE,0,NA,2018-03-05 14:57:46,FALSE,NA,"970674736899407872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsCBreezy1989",0,FALSE,FALSE,NA,NA
"8160","I either have the flu, food poisoning, or i‚Äôm pregnant (jk) but either way i feel like i died",FALSE,0,NA,2018-03-05 14:57:46,FALSE,NA,"970674736119164928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nastyw0men",0,FALSE,FALSE,NA,NA
"8161","Jack daniels didnt break, it my magic portion: So I headed off to the Urgent Care just make sure this isn't the nas‚Ä¶ https://t.co/iNTtOczMIg",FALSE,0,NA,2018-03-05 14:57:42,TRUE,NA,"970674722609430528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeltaWww",0,FALSE,FALSE,NA,NA
"8162","#LoseYourJobIn5Words

Accidentally overdose on Flu tablets.

(I'm not recommending it but my goodness was I bouncin‚Ä¶ https://t.co/O53z22Oceq",FALSE,1,NA,2018-03-05 14:57:27,TRUE,NA,"970674660219244544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Little_Bear_4",0,FALSE,FALSE,NA,NA
"8163","RT @NGrossman81: WaPo: Many flu cases this winter. Most Americans don't like it.
Fox: Why's flu coverage so negative? Media bias! What abou‚Ä¶",FALSE,0,NA,2018-03-05 14:57:27,FALSE,NA,"970674658067480576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotKovach",762,TRUE,FALSE,NA,NA
"8164","Thanks @DoveCameron i catched your flu Ì†ΩÌ∏∑",FALSE,0,NA,2018-03-05 14:57:22,FALSE,NA,"970674637649645568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabslovers",0,FALSE,FALSE,NA,NA
"8165","RT @RPCC_ITcell: ‡§™‡•ç‡§∞‡§¶‡•á‡§∂ ‡§Æ‡•á‡§Ç ‡§á‡§∏ ‡§µ‡§∞‡•ç‡§∑ ‡§∏‡§æ‡§Æ‡§®‡•á ‡§Ü‡§è ‡§∏‡•ç‡§µ‡§æ‡§á‡§® ‡§´‡•ç‡§≤‡•Ç ‡§ï‡•á  1100 ‡§Æ‡§æ‡§Æ‡§≤‡•á ‡§Æ‡•á‡§Ç ‡§∏‡•á ‡§è‡§ï ‡§µ‡§ø‡§ß‡§æ‡§Ø‡§ï ‡§∏‡§π‡§ø‡§§ 95 ‡§≤‡•ã‡§ó‡•ã‡§Ç ‡§ï‡•Ä ‡§Æ‡•É‡§§‡•ç‡§Ø‡•Å ‡§π‡•ã ‡§ö‡•Å‡§ï‡•Ä ‡§π‡•à,‡§Ö‡§¨ ‡§∞‡§æ‡§ú‡•ç‡§Ø‡§™‡§æ‡§≤ ‡§Æ‡§π‡•ã‚Ä¶",FALSE,0,NA,2018-03-05 14:57:22,FALSE,NA,"970674636844277760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshivikas48",110,TRUE,FALSE,NA,NA
"8166","RT @_flutinder: De norte a sul, sempre com o flu Ì†ºÌ∑≠Ì†ºÌ∑∫ https://t.co/PVvgr1fXE5",FALSE,0,NA,2018-03-05 14:57:19,FALSE,NA,"970674625511350272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamLimaSl",85,TRUE,FALSE,NA,NA
"8167","RT @rickberke: Meaty and important flu vaccine piece by @HelenBranswell https://t.co/d5ENqQsOv3",FALSE,0,NA,2018-03-05 14:57:17,FALSE,NA,"970674618506858496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ThurberTeam",9,TRUE,FALSE,NA,NA
"8168","Defeat the Flue with Daily Qi Gong Practice https://t.co/5WlM37rM36",FALSE,1,NA,2018-03-05 14:57:13,FALSE,NA,"970674599359901696",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrAihanKuhn",0,FALSE,FALSE,NA,NA
"8169","RT @IIIDeaton: Killer flu of 2018 is a clear sign of just how fragile life is regardless of age, health and well being.

Secure eternity to‚Ä¶",FALSE,0,NA,2018-03-05 14:57:11,FALSE,NA,"970674591419871232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZCarolipio",12,TRUE,FALSE,NA,NA
"8170","Came to the doctor cuz I feel like I‚Äôm getting the flu only to find out today is my appointment at 2:45pm",FALSE,0,"blkbry_XD",2018-03-05 14:57:08,FALSE,"970674575750127616","970674579323674624","27368791","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blkbry_XD",0,FALSE,FALSE,NA,NA
"8171","ÂæåËº©„Åè„ÇìÁù°Áú†„Åó„Åü„ÇâÔºü‚Üê",FALSE,0,NA,2018-03-05 14:57:07,FALSE,NA,"970674576534380544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tp_flu",0,FALSE,FALSE,NA,NA
"8172","Interesting article from @statnews on the elusive universal flu vaccine: https://t.co/wpcU9N7xhV

#influenza #flu #vaccines",FALSE,0,NA,2018-03-05 14:57:06,FALSE,NA,"970674570389872640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HealthPolicyPtp",0,FALSE,FALSE,NA,NA
"8173","Nunca mais foi aos jogos do Flu Ì†ΩÌ≤î ‚Äî Sem dinheiro kk https://t.co/Kt2EwYuoHT",FALSE,0,NA,2018-03-05 14:57:02,FALSE,NA,"970674552455024640",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","henriqueffc2",0,FALSE,FALSE,NA,NA
"8174","RT @TeamBlake_Gwen: When You're Blake Shelton, You Can Still Please an Arena Crowd While Battling the Flu  https://t.co/TtZqRDefTB via @dob‚Ä¶",FALSE,0,NA,2018-03-05 14:56:57,FALSE,NA,"970674533526134784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccaalpert1",10,TRUE,FALSE,NA,NA
"8175","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 14:56:56,FALSE,NA,"970674530179043328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arieELISSE",912,TRUE,FALSE,NA,NA
"8176","N√£o d√° para fazer bem nenhuma an√°lise s√©ria da atua√ß√£o conjunta do Flu, ontem, j√° que aquilo n√£o era um campo e sim‚Ä¶ https://t.co/SQW2vkEGJ7",FALSE,0,NA,2018-03-05 14:56:54,TRUE,NA,"970674519059857409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mvinicaldeira",0,FALSE,FALSE,NA,NA
"8177","Ì†æÌ¥£ the way I don‚Äôt even want a bless u coz I don‚Äôt say it2others! I don‚Äôt see why Ì†æÌ¥î. I just wanna sneeze in peace. O‚Ä¶ https://t.co/95C99g4pRx",FALSE,2,NA,2018-03-05 14:56:49,TRUE,NA,"970674500516884483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nkatii",0,FALSE,FALSE,NA,NA
"8178","Jogador banido: teeyziin
Banido por: Boonkxx
Motivo: flu

Servidor: https://t.co/Icbg0eALw8",FALSE,4,NA,2018-03-05 14:56:45,FALSE,NA,"970674481038577665",NA,"<a href=""http://loja.zenix.com.br"" rel=""nofollow"">ZenixBans</a>","ZenixBANS",0,FALSE,FALSE,NA,NA
"8179","RT @DoveCameron: was meant to be at the @eltonofficial party tonight but instead, i‚Äôm slowly sipping coconut water in my bed. STILL bed rid‚Ä¶",FALSE,0,NA,2018-03-05 14:56:42,FALSE,NA,"970674469424500736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","killasgrande",367,TRUE,FALSE,NA,NA
"8180","I feel like the person in charge of making flu vaccines and fucked up this year better of gotten fired. It was made too weak",FALSE,1,NA,2018-03-05 14:56:39,FALSE,NA,"970674456153616384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graystiddy",0,FALSE,FALSE,NA,NA
"8181","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 14:56:37,FALSE,NA,"970674447362527233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_wannnn",912,TRUE,FALSE,NA,NA
"8182","I don‚Äôt draw for free. This is my job. Ì†æÌ¥∑Ì†ºÌøΩ‚Äç‚ôÄÔ∏è I don‚Äôt go to the doctor to get a free flu shot or the surgeon to get‚Ä¶ https://t.co/v77pMS9SWl",FALSE,35,NA,2018-03-05 14:56:30,TRUE,NA,"970674419915022336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iilharu",5,FALSE,FALSE,NA,NA
"8183","Despite push for a universal flu vaccine, the ‚Äòholy grail‚Äô stays out of reach, by @HelenBranswell‚Ä¶ https://t.co/mdZ45ObRiY",FALSE,0,NA,2018-03-05 14:56:28,TRUE,NA,"970674411341688832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Larry_Svenson",0,FALSE,FALSE,NA,NA
"8184","Starting the week off right! Check out our Air Jordan ""Flu Game"" XII YouTube video capture the full process of... https://t.co/89FlyO1V56",FALSE,0,NA,2018-03-05 14:56:25,FALSE,NA,"970674398008143872",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FF_Footwear",0,FALSE,FALSE,NA,NA
